,Adsorbent,D_H2(m^2/s),D_N2(m^2/s),P_H2(bar),P_N2(bar),q_H2(mol/kg),q_N2(mol/kg),Density(kg ads/m^3)
3420,NOGDAP_clean,3.13e-08,5.01e-09,6,2,1.850485472,0.440599673,1437.336224
3421,NOHFOG_clean,4.06e-08,4.09e-09,6,2,6.867331526,0.364449163,1666.373622
3422,NOHSIM_clean,4.64e-08,8.84e-09,6,2,7.319825828,0.143322349,1434.343724
3423,NOHSIM01_clean,4.83e-08,8.59e-09,6,2,8.058972716,0.207880234,1442.283835
3424,NOHSUA_clean,5.2e-08,1.17e-08,6,2,4.595116536,0.38880018,872.1296714
3425,NOKLIJ_clean,1.05e-07,2.99e-08,6,2,10.89315081,0.042614875,1198.327521
3426,NOKPEJ_clean,1.23e-08,2.13e-09,6,2,2.409393828,0.052629554,1640.695797
3427,NOMPOW_clean,4.62e-08,1.09e-08,6,2,8.285730556,0.419788154,894.9804655
3428,NOMQAJ01_clean,3.84e-09,7.5e-10,6,2,3.990270131,0.242417464,1316.618501
3429,NOPJOT_clean,7.35e-08,1.02e-08,6,2,11.99869531,1.112151673,1000.607539
3430,NOQKOV_clean,5.65e-08,4.32e-09,6,2,5.217637842,1.161194366,1064.658472
3431,NOQKUB_clean,6.99e-08,3.88e-09,6,2,5.107653807,1.409742081,1002.43136
3432,NORBUT_clean,5.65e-09,2.44e-09,6,2,1.022089954,0.005910858,1764.244151
3433,NORGOS_clean,1.53e-09,8.64e-10,6,2,2.809886403,0.001871112,1728.89904
3434,NORJEL_clean,7.18e-09,2.21e-09,6,2,3.410316279,0.438987584,1325.917229
3435,NORPIV_clean,2.42e-08,6.74e-09,6,2,7.48801587,0.710096616,1243.654651
3436,NOSTUM_clean,3.96e-08,1.39e-08,6,2,14.28700071,0.105086294,959.9332314
3437,NOSTUM01_clean,4.72e-08,1.88e-08,6,2,14.61523598,0.09999892,946.3264031
3438,NUBBAP_clean,9.27e-08,6.68e-09,6,2,9.989807956,0.8618273,762.8604524
3439,NUBPIL_clean,1.13e-07,1.73e-08,6,2,6.950984506,0.757421247,608.9620181
3440,NUCBIY_clean,2.22e-08,3.29e-09,6,2,3.20608624,0.284597093,1186.863567
3441,NUCCEV_clean,3.03e-08,9.06e-09,6,2,4.961787683,0.543426414,1004.633861
3442,NUCPEI_clean,4.88e-08,7.63e-09,6,2,14.51867816,1.342397592,1039.786993
3443,NUCPIM_clean,3.18e-08,3.65e-09,6,2,15.45884627,2.152751754,1088.610822
3444,NUCREJ_clean,2.16e-09,3.57e-10,6,2,2.391922215,0.018119442,1636.575829
3445,NUDLAA_clean,4.37e-08,1.09e-08,6,2,6.303356265,0.550970408,1023.214782
3446,NUDLAB_clean,2.24e-08,3.87e-09,6,2,4.989467213,0.403796545,1224.468896
3447,NUDLEF_clean,3.19e-08,5e-09,6,2,5.93254675,0.689834999,1196.771705
3448,NUDLIJ_clean,4.41e-08,1.4e-08,6,2,10.6715541,0.062242229,1141.643561
3449,NUDMAC_clean,5.73e-08,1.57e-08,6,2,10.92290118,0.084217644,1169.850736
3450,NUDMEG_clean,5.34e-08,1.51e-08,6,2,10.55812963,0.094897953,1198.092519
3451,NUDMOQ_clean,5.95e-08,1.71e-08,6,2,10.95682781,0.079035558,1158.668024
3452,NUDMUW_clean,5.39e-08,1.68e-08,6,2,10.91413993,0.092229067,1187.464751
3453,NUDNEH_clean,5.81e-08,1.68e-08,6,2,10.76402623,0.084258948,1177.918153
3454,NUFBEX_clean,5.02e-08,1.23e-08,6,2,8.396267105,0.078010444,1231.330517
3455,NUFBOH_clean,1.34e-08,1.54e-09,6,2,14.179988,0.877581916,1142.178795
3456,NUFBUN_clean,7.15e-08,3.41e-09,6,2,12.71904561,1.116707698,1073.722239
3457,NUFCAU_clean,1.04e-07,1.32e-08,6,2,8.884136628,0.43400249,845.1540528
3458,NUGRIR_clean,1.7e-07,4.29e-08,6,2,0.831649058,0.210185169,1284.759281
3459,NUGROX_clean,1.36e-07,3.42e-08,6,2,0.934672957,0.230253082,1241.854321
3460,NUHNUA_clean,3.55e-08,5.64e-09,6,2,2.270096088,0.423283782,866.1527705
3461,NUHPAI_clean,3.61e-08,5.47e-09,6,2,2.355386109,0.437486383,871.8757263
3462,NUHZAS_clean,3.45e-08,5.07e-09,6,2,3.017835036,0.68700643,1445.634622
3463,NUJCEA_clean,1.83e-08,4.65e-09,6,2,0.273038847,0.044467787,1605.536192
3464,NUJCIE_clean,2.15e-08,4.67e-09,6,2,0.273928602,0.047563889,1583.902566
3465,NUMPAO_clean,8.69e-08,1.66e-08,6,2,3.749305657,0.276143969,764.5985283
3466,NUNCEG_clean,7.09e-08,8.22e-09,6,2,10.36820494,1.446064257,841.8415892
3467,NUNNUH_clean,6.6e-08,7.26e-09,6,2,14.55761201,0.386289112,799.7217775
3468,NUNPAP_clean,6.76e-08,6.53e-09,6,2,14.24880353,0.365522087,794.6072207
3469,NUNZUT_clean,4.91e-08,1.09e-08,6,2,3.848626547,0.720851376,1121.183541
3470,NURMUJ_clean,2.56e-08,4.08e-09,6,2,12.01164359,0.207596228,1200.837744
3471,NUSXEG_clean,8.96e-09,3.52e-09,6,2,19.97597986,5.23913146,701.2259427
3472,NUTQAV_clean,1.18e-07,1.09e-08,6,2,12.73530722,1.296779926,722.7346238
3473,NUVXOT_clean,1.16e-07,1.73e-08,6,2,5.8483152,0.28756707,884.3240982
3474,NUVXUZ_clean,2.43e-07,1.61e-08,6,2,4.271735454,1.009979514,500.2846013
3475,NUVYIN_clean,3.75e-09,1.27e-09,6,2,4.709296164,0.165009765,1177.543536
3476,NUVYOT_clean,1.71e-08,3.62e-09,6,2,5.90619067,0.324277113,1152.16513
3477,NUWPOM_clean,1.09e-07,4.83e-08,6,2,12.03896509,0.008054737,1254.327614
3478,NUWVIM_clean,2.1e-08,3.96e-09,6,2,3.725646565,0.330352005,1170.395472
3479,NUYNEC_clean,3.24e-08,5.91e-09,6,2,14.81145502,0.396030252,1013.83388
3480,NUYQUU_clean,4.51e-08,9.1e-09,6,2,1.963887353,0.220579806,2330.30182
3481,NUZCIV_clean,3.76e-08,1.21e-08,6,2,2.313396904,0.073896272,1851.949683
3482,OBAHIL_clean,4.42e-08,7.91e-09,6,2,4.976351653,0.49339019,973.0261775
3483,OBAHOR_clean,3.65e-08,5.59e-09,6,2,5.475187333,0.64406732,982.106929
3484,OBAHUX_clean,4.3e-08,7.76e-09,6,2,4.953282211,0.494761234,960.2595487
3485,OBAJAF_clean,4.6e-08,8.5e-09,6,2,4.94106661,0.540590628,939.4724888
3486,OBIBAF_clean,3.43e-08,9.31e-09,6,2,10.22056999,0.651079698,848.3044489
3487,OBIBEJ_clean,5.36e-08,1.3e-08,6,2,4.182426712,0.306472685,828.8350957
3488,OBIBOT_clean,4.21e-08,9.87e-09,6,2,8.182133336,0.569611493,1210.455942
3489,OBOGUK_clean,1.02e-07,1.43e-08,6,2,12.27988313,0.602610028,774.580806
3490,OBUBOC_manual,4.08e-08,1.76e-08,6,2,8.268500083,0.007574959,1460.421975
3491,OBUFEX_clean,4.34e-08,6.78e-09,6,2,8.207836726,0.40404218,1099.91135
3492,OBUFIB_SL,2.41e-08,7.23e-09,6,2,4.008936015,0.032801642,1568.534479
3493,OCACUR_clean,9.26e-08,7.07e-09,6,2,12.25524557,0.542885455,1251.278142
3494,OCAQOY_clean,1.74e-08,5.91e-09,6,2,2.240800938,0.045021938,1609.33039
3495,OCAWAT_clean,3.53e-08,7.06e-09,6,2,5.68756657,0.348434105,1583.774741
3496,OCEGIP_clean,1.22e-07,3.23e-09,6,2,3.96626182,2.495327821,1961.581684
3497,OCILEU_clean,3.22e-09,1.07e-09,6,2,5.625177295,0.682673545,1157.441882
3498,OCILIY_clean,2.92e-08,6.24e-09,6,2,4.909396878,0.370414909,1124.602346
3499,OCIMAR_clean,3.56e-08,9.01e-09,6,2,5.26013324,0.331574908,1039.494742
3500,OCIMEV_clean,4.18e-08,1.07e-08,6,2,5.2749853,0.326819379,1021.750069
3501,OCIMIZ_clean,2.99e-08,8.76e-09,6,2,4.732709225,0.246475241,992.6195909
3502,OCIMOF_clean,4.04e-08,9.62e-09,6,2,5.096873969,0.283811349,1023.269929
3503,OCIMUL_clean,3.8e-08,1.02e-08,6,2,5.08825385,0.284179295,1015.93546
3504,OCINAS_clean,1.45e-08,3.13e-09,6,2,6.305453012,0.850224455,1043.089884
3505,OCINIA_clean,3.45e-08,1.12e-08,6,2,6.473105688,0.097737107,1535.934756
3506,OCIZAD_clean,3.19e-08,8.22e-09,6,2,3.931774899,0.213078935,1116.376667
3507,OCOKUP_clean,3.29e-08,6.66e-09,6,2,1.66634275,0.427254243,1159.969974
3508,OCUMIL_clean,4.64e-08,1.3e-08,6,2,10.25139676,0.099953985,1256.059966
3509,OCUMOR_clean,3.44e-08,6.64e-09,6,2,10.21291967,0.146476298,1292.982422
3510,OCUMUX_clean,4.03e-08,7.48e-09,6,2,11.00355487,0.137961662,1295.812011
3511,OCUNAC_manual,7.12e-08,5.41e-09,6,2,9.603388283,2.472148073,427.5162656
3512,OCUNAE_clean,4.41e-08,1.17e-08,6,2,10.43645251,0.085132457,1221.569548
3513,OCUPOS_clean,1.48e-08,7.79e-09,6,2,4.943422405,0.192567439,1666.981839
3514,OCUPUY_clean,1.92e-08,2.2e-09,6,2,5.07203774,0.29329989,1520.23283
3515,OCUQOT_clean,1.69e-08,3.64e-09,6,2,5.1037253,0.416752756,1510.003653
3516,OCUQUZ_clean,1.58e-08,3.9e-09,6,2,4.957627316,0.389270173,1480.878213
3517,OCURAG_clean,1.99e-08,3.62e-09,6,2,5.030797161,0.375742824,1473.606358
3518,OCUREK_clean,1.97e-08,2.71e-09,6,2,4.781344527,0.416909625,1785.433534
3519,OCUSIP_clean,4.9e-08,1.21e-08,6,2,2.535044247,0.16132949,1585.034105
3520,OCUSOV_clean,1.58e-08,3.21e-09,6,2,5.160108036,0.449851728,1527.016702
3521,OCUSUB_clean,1.74e-08,3.63e-09,6,2,4.921068478,0.382697763,1507.868997
3522,OCUTAI_clean,2.16e-08,4.25e-09,6,2,4.269097038,0.363227335,1718.584857
3523,OCUTEM_clean,1.91e-08,3.57e-09,6,2,5.137794361,0.39266875,1496.301242
3524,ODEZAB_clean,6.54e-08,4.38e-09,6,2,13.25675007,1.707471391,799.0960771
3525,ODIVUU_clean,8.18e-08,1.29e-08,6,2,9.753737676,0.229862576,1012.755333
3526,ODIXEG_clean,7.95e-08,1.36e-08,6,2,7.718434693,1.390831471,552.2000952
3527,ODIXIK_clean,7.22e-09,9.17e-10,6,2,8.487277823,2.768981171,1493.887827
3528,ODODES_clean,2.82e-08,6.06e-09,6,2,10.2872536,2.575604889,993.5040511
3529,ODODIW_clean,2.79e-08,6.43e-09,6,2,11.14048372,2.426710348,966.0206925
3530,ODODOC_clean,3.05e-08,4.8e-09,6,2,9.571584708,1.785381688,1054.221008
3531,ODODUI_clean,8.08e-08,1.64e-08,6,2,8.906359571,1.312458622,618.4002206
3532,ODOMIF_clean,3.28e-08,1.86e-09,6,2,12.0084811,2.493547342,1077.579896
3533,ODOXEK_clean,7.48e-09,8.83e-09,6,2,2.919274112,0.021179217,1867.230815
3534,ODUNEH_clean,3.58e-08,8.67e-09,6,2,11.83703696,1.106419526,964.9755873
3535,OFAMUF_clean,1.83e-08,2.86e-09,6,2,1.474526886,0.058904347,1545.453626
3536,OFAPIW_clean,2.21e-08,4.38e-09,6,2,4.794925813,0.281726303,1192.110446
3537,OFEHAK_clean,3.36e-08,5.96e-09,6,2,6.568964346,0.617074067,1260.981042
3538,OFERUN_clean,1.04e-08,6.89e-09,6,2,1.020986245,0.244262927,924.7362755
3539,OFERUN06_clean,1.21e-08,7.27e-09,6,2,0.864063897,0.209422164,893.3717535
3540,OFOCUI_clean,1.19e-07,1.02e-08,6,2,12.70803636,0.95311766,789.2708762
3541,OFODET_clean,3.73e-08,1.15e-08,6,2,9.249031385,0.125127089,1153.811195
3542,OFUCAV_clean,1.53e-09,6.12e-10,6,2,4.309486197,0.338806826,1875.752379
3543,OFUCEZ_clean,7.4e-08,1.76e-08,6,2,8.41300587,0.078006919,1506.658985
3544,OFUYUL_SL,5.96e-08,6.12e-09,6,2,12.4949463,0.485637738,1089.635011
3545,OGAGAF_clean,1.37e-08,1.94e-09,6,2,1.79745068,0.238242446,1405.561475
3546,OGAGEJ_clean,3.25e-08,7.52e-09,6,2,2.885483447,0.36607899,1058.711623
3547,OGAGIN_clean,9.19e-09,1.16e-09,6,2,1.820011825,0.281515879,1453.672766
3548,OGAXUR_clean,3.01e-08,9.87e-09,6,2,7.485951575,0.119606541,1243.585776
3549,OGEBAF01_clean,1.19e-07,9.87e-09,6,2,7.366556163,1.756130231,504.9555505
3550,OGECOU_clean,3.25e-08,1.24e-08,6,2,7.403662732,0.125531247,1270.197053
3551,OGESOJ_clean,5.3e-08,2.17e-08,6,2,10.47524225,0.060530093,2024.60166
3552,OGIBUD_clean,4.98e-08,3.82e-09,6,2,13.73420653,0.377529563,1117.983278
3553,OGIKAR_clean,3.62e-08,6.32e-09,6,2,8.230184392,0.935864879,950.9734194
3554,OGOJAX_clean,5.43e-08,4.17e-09,6,2,8.844859871,1.543700143,707.0701398
3555,OGOWAJ_clean,3.07e-08,7.03e-09,6,2,6.640058629,0.484597549,908.9322363
3556,OGUJIL_clean,1.61e-08,2.74e-09,6,2,2.000966241,0.149813436,1271.619939
3557,OGUPIQ_clean,8.16e-09,3.63e-09,6,2,4.594565279,0.196017069,1637.539871
3558,OGUZIA_clean,4.03e-08,1.24e-08,6,2,2.504262744,0.069527528,2401.102958
3559,OHAKEO_clean,5.42e-08,1.25e-08,6,2,4.459666146,0.359085382,1151.26138
3560,OHAKIS_clean,3.77e-08,1.04e-08,6,2,4.392442564,0.4956062,1228.382144
3561,OHAQAR_clean,6.08e-08,1.59e-08,6,2,3.802818633,0.729147967,883.9719367
3562,OHAQEU_clean,3.05e-08,3.21e-09,6,2,0.666643557,0.090510467,1440.893155
3563,OHIHET_clean,6.08e-08,1e-08,6,2,1.40321122,0.242349141,1304.378079
3564,OHOMIH_clean,2.84e-08,2.94e-08,6,2,4.528661651,0.037426136,1975.942392
3565,OJICUG_clean,7.8e-08,1.67e-08,6,2,14.34016235,0.458282051,689.8029161
3566,OJIDAN_clean,1.41e-08,9.88e-10,6,2,6.913676198,2.036192998,704.6454971
3567,OJIFAP_clean,2.52e-08,3.18e-09,6,2,2.683576201,1.024888253,1135.126022
3568,OJIWAG_clean,1.96e-08,4.3e-09,6,2,8.778417515,0.652258352,1109.691973
3569,OJIWEK_clean,2.83e-08,5.34e-09,6,2,7.117572059,0.631707929,1221.981003
3570,OJIWIO_clean,2.15e-08,4.51e-09,6,2,5.024520278,0.14842553,1333.790427
3571,OJONOQ_clean,4.39e-08,8.7e-09,6,2,12.56859792,0.069181625,1499.155492
3572,OJORUC_clean,4.81e-08,7.56e-09,6,2,9.117884103,1.212045045,868.4127248
3573,OJUPEQ_clean,1.14e-08,4.5e-09,6,2,8.905896097,0.970682346,1359.057683
3574,OKABAE_clean,9.22e-08,6.68e-09,6,2,9.851768735,1.552058373,650.8417123
3575,OKABEI_clean,8.77e-08,6.6e-09,6,2,10.21826919,1.693994961,653.0135851
3576,OKAYAC_clean,1e-08,2.37e-09,6,2,2.840808544,0.180148628,1566.436595
3577,OKAYEG_clean,8.33e-09,2.2e-09,6,2,2.769442825,0.184746623,1575.319215
3578,OKAYIK_clean,9.11e-09,2.06e-09,6,2,2.727916681,0.170968772,1566.644016
3579,OKAYOQ_clean,1.23e-08,2.37e-09,6,2,4.248403252,1.786367732,1191.513694
3580,OKAYUW_clean,8.81e-09,1.12e-09,6,2,4.213499271,1.662603286,1195.498832
3581,OKAZAD_clean,8.73e-09,1.16e-09,6,2,4.253999809,1.678722486,1189.086394
3582,OKELOH_clean,5.11e-08,8.41e-09,6,2,14.6513846,1.2894146,903.6978771
3583,OKILEA_clean,1.7e-08,4.25e-09,6,2,5.303171531,0.047467037,1160.350962
3584,OKIQEG_clean,1.39e-08,7.86e-09,6,2,6.788949951,1.160657864,1530.258257
3585,OKITAE_clean,4.76e-08,6.54e-09,6,2,2.922380668,0.206122423,2431.216112
3586,OKIVUA_clean,2.93e-08,5.77e-09,6,2,2.793779457,0.545789473,1089.714353
3587,OKIWUB02_clean,2.74e-08,4.98e-09,6,2,2.673460963,0.504660058,1098.536658
3588,OKIYAJ01_clean,3.31e-08,5.53e-09,6,2,2.801780051,0.534757611,1078.691155
3589,OKOSUE_clean,8.56e-08,1.3e-08,6,2,8.158597477,0.847888576,943.2588318
3590,OKUJUB_clean,3.81e-08,5.76e-09,6,2,7.780878901,1.753090251,706.5711384
3591,OKUKEM_clean,9.8e-09,2.75e-09,6,2,8.319748518,2.59727804,722.4451476
3592,OKUKOW_clean,6.63e-08,1.24e-08,6,2,7.407526637,0.87364886,736.5662984
3593,OKUSUK_clean,1.98e-07,3.05e-08,6,2,5.788792433,1.273727652,313.2308817
3594,OKUTAR_clean,9.6e-08,1.86e-08,6,2,8.861573099,0.92326706,660.5642859
3595,OKUTEV_clean,1.9e-07,3.1e-08,6,2,5.947489011,1.254345493,330.6515188
3596,OLAGIR_clean,6e-08,8.25e-09,6,2,7.572973431,0.242112001,1378.670857
3597,OLANAS_clean,3.1e-08,7.08e-09,6,2,6.01992612,0.18241984,1208.014362
3598,OLANEW_clean,3.42e-08,6.28e-09,6,2,5.743278259,0.138590763,1318.388812
3599,OLAQOI_clean,4.14e-08,1.01e-08,6,2,1.839827197,0.087017882,1328.561949
3600,OLEKUM_manual,4.18e-08,8.28e-09,6,2,8.780798178,0.148576321,1023.589297
3601,OLICIX_clean,1.22e-07,4.17e-08,6,2,2.665505405,0.515969217,719.127594
3602,OLODEA_clean,1.9e-08,7.17e-09,6,2,1.528715153,0.314765879,1072.050266
3603,OLOGEC_clean,1.07e-07,1.45e-08,6,2,6.891126388,1.057635964,526.3493145
3604,OLOKEF_clean,6.93e-08,1.11e-08,6,2,7.707332635,0.062590961,1548.208906
3605,OLOPEM_clean,2.28e-09,7.35e-10,6,2,5.109097567,0.679410267,1174.188833
3606,OLOPOW_clean,5.65e-09,5.27e-10,6,2,4.075122844,1.271698458,1628.028235
3607,OLOYOF_clean,1.09e-07,6.13e-09,6,2,15.41096563,1.149293213,812.7263764
3608,OLUCAZ_clean,2.32e-08,5.04e-09,6,2,2.754114073,0.208760004,1161.592584
3609,om701262m-file004_clean,7.37e-08,1.72e-08,6,2,9.342011345,1.669918874,1099.06024
3610,OMAMEU_clean,1.76e-08,5.84e-09,6,2,4.22203091,0.116164561,2050.606969
3611,OMIMEE_clean,1.07e-07,6.24e-09,6,2,14.74914441,1.158107376,768.3179371
3612,OMIPAD_clean,1.54e-08,1.99e-09,6,2,3.095755176,0.525460016,1179.111722
3613,OMIPEH_clean,1.21e-07,5.79e-09,6,2,7.055079188,1.722712116,658.8460243
3614,OMITUB_clean,1.18e-07,5.81e-09,6,2,6.989080046,1.714135423,652.6718399
3615,OMOVET_clean,5.96e-08,1.4e-08,6,2,5.604217114,0.392313704,1127.912826
3616,OMUSAS_clean,3.2e-07,5.92e-08,6,2,2.073833385,0.462178211,318.0204682
3617,ONEJUN_clean,1.52e-08,2.77e-09,6,2,4.866063376,0.305931531,3330.764444
3618,ONEYIQ_clean,6.88e-08,7.85e-09,6,2,6.55601567,1.096170021,662.8976659
3619,ONEYOW_clean,5.95e-08,7.83e-09,6,2,5.160192769,0.645744509,794.1677249
3620,ONIXOZ_clean,4.86e-08,9.32e-09,6,2,13.8202242,1.147426631,909.7025214
3621,ONUJUE_clean,4.08e-08,9.06e-09,6,2,7.722798937,0.313671984,1203.731343
3622,ONUKAL_clean,1.24e-08,4.67e-10,6,2,9.600160367,1.036463921,1397.231136
3623,ONUQOE_clean,2.23e-08,4.4e-09,6,2,6.05931493,0.511624551,1323.129716
3624,OPAGIX_clean,1.09e-07,3.6e-08,6,2,14.82763705,0.066963136,905.8982455
3625,OPAHIY_clean,7.79e-08,1.17e-08,6,2,5.932237394,1.21116311,1107.234508
3626,OPAMOI_clean,5.68e-08,4.43e-09,6,2,7.487302298,0.266641528,1664.680119
3627,OPENON_clean,4.12e-09,1.09e-09,6,2,2.491919481,0.194063466,1596.452978
3628,OPIFUQ_clean,1.47e-07,1.54e-08,6,2,7.536806982,0.622644233,790.4304803
3629,OPIPUZ_clean,1.16e-08,2.39e-09,6,2,4.465449016,0.035313945,1437.64688
3630,OPIWEQ_clean,9.44e-09,3.39e-09,6,2,3.687634089,0.112482024,1495.087938
3631,OPIXUI_clean,6.49e-08,1.43e-08,6,2,11.14179186,0.452805929,1034.117186
3632,OPIYAP_clean,2.9e-08,4.18e-09,6,2,10.98037062,0.671676211,1188.412565
3633,OPOBIF_clean,2.12e-08,4.48e-09,6,2,1.186151592,0.035670547,1690.631017
3634,OPOZEZ_clean,3.08e-08,6.78e-09,6,2,2.966366365,0.189159527,1130.992563
3635,OPUDOT_clean,4.91e-08,1.36e-08,6,2,2.413689109,0.071376167,2404.721183
3636,OQANIE_clean,2.48e-08,2.78e-09,6,2,10.12830919,0.379690047,1084.819002
3637,OQEPEG_clean,1.38e-08,6.12e-10,6,2,5.97917916,1.08150589,1834.180356
3638,OQEPUW_clean,7.84e-09,9.64e-10,6,2,3.986809077,1.112826218,1969.154967
3639,OQETEK_clean,5.5e-08,6.02e-09,6,2,10.29638115,0.82469049,986.2219202
3640,OQIQIQ_clean,6.05e-08,1.53e-08,6,2,5.860936518,0.391580651,1815.419321
3641,OQIZUL_clean,7.38e-08,1.82e-09,6,2,13.29386929,1.767662777,868.8650974
3642,OQOJUB_clean,3.44e-08,5.81e-09,6,2,5.079165285,1.423708565,1040.696194
3643,OQUCOU_clean,7.56e-08,1.03e-08,6,2,14.62773996,0.522851381,859.3293324
3644,OQUFAJ_clean,2.96e-08,8.99e-09,6,2,8.934276322,1.408035794,1020.866588
3645,OQUFAJ01_clean,3.26e-08,8.42e-09,6,2,9.171921014,1.508470407,1042.411866
3646,OQUFAJ02_clean,2.17e-08,4.88e-09,6,2,7.77516487,1.676606106,1237.796008
3647,OQUFAJ03_clean,3.24e-08,8.73e-09,6,2,8.911446749,1.438602949,1023.976097
3648,OQUFAJ04_clean,3.19e-08,8.37e-09,6,2,9.042849936,1.509958622,1049.620874
3649,OQUFIR_clean,1.46e-08,1.61e-09,6,2,8.759970871,1.707228243,1251.583999
3650,OQUFOX_clean,2.47e-08,5.29e-09,6,2,7.768965719,1.29391697,1115.886836
3651,OQUFUD_clean,1.19e-08,2.99e-09,6,2,8.697023804,1.776681241,1065.530981
3652,OQUGAK_clean,2.98e-09,1.44e-09,6,2,8.368639594,1.665062966,1486.19152
3653,OQUGUE_clean,1.01e-08,3.15e-09,6,2,8.630933643,1.165015616,1015.086543
3654,OQUWUU_clean,4.72e-09,2.85e-09,6,2,3.065363924,0.162826335,2626.68621
3655,OQUXAB_clean,1.03e-08,6.65e-10,6,2,3.985287098,0.458630799,3159.417769
3656,OQUXEF_clean,1.01e-08,1.54e-09,6,2,3.823494648,0.450849729,3157.986838
3657,OQUXIJ_clean,1.1e-08,1.86e-09,6,2,3.618635299,0.435040511,3161.170504
3658,ORAGOF_clean,6.39e-08,8.82e-09,6,2,5.932463528,0.600501108,1025.808174
3659,ORAQUU_clean,2.87e-08,3.91e-09,6,2,8.483667237,1.520358217,858.3285193
3660,ORAWAH_clean,5.84e-08,1.06e-09,6,2,12.69049287,2.35430376,863.112778
3661,OREZES_clean,2.63e-08,1.04e-08,6,2,2.459872488,0.007612331,1395.326973
3662,OREZUI_clean,3.1e-08,6.37e-09,6,2,4.491057101,0.844036132,1821.664005
3663,ORIBAU_clean,1.78e-08,3.97e-09,6,2,12.78915685,0.628043926,948.252606
3664,ORIVOC_clean,8.94e-08,3.23e-08,6,2,10.56824544,0.042741011,1229.909438
3665,ORIVUI_clean,1.28e-07,4.98e-08,6,2,11.34086116,0.04302153,1197.915896
3666,ORIWAP_clean,1.12e-07,3.81e-08,6,2,10.70350668,0.042345444,1172.822547
3667,ORIWET_clean,1.06e-07,4.11e-08,6,2,10.07387571,0.038756023,1090.98754
3668,OROKEN_clean,6.4e-08,1.45e-08,6,2,3.965870929,0.145861453,1650.867315
3669,OROLUD_clean,2.16e-08,4.21e-09,6,2,4.1696378,0.448671418,1663.615745
3670,OROMAK_clean,1.08e-08,2.55e-09,6,2,3.80504308,0.384110363,1773.974673
3671,ORUKET_clean,4.98e-08,1.19e-08,6,2,8.119383237,0.701399184,760.8729014
3672,ORUKOD_clean,1.31e-08,4.07e-09,6,2,3.496217615,1.159596395,1677.6814
3673,ORULEU_clean,2.37e-08,1.9e-09,6,2,5.195473465,0.566424343,1451.481853
3674,OSAVEK_clean,9.01e-08,2.1e-08,6,2,5.099325914,0.316595517,991.4812407
3675,OSAVUA_clean,5.32e-08,9.3e-09,6,2,8.679906985,0.277960601,884.3142308
3676,OSAWEL_clean,3.61e-08,7.14e-09,6,2,7.37883827,0.278791934,1205.808283
3677,OSAXAI_clean,1.15e-08,2.28e-09,6,2,3.520618598,0.417381636,1306.371639
3678,OSIKIL_clean,6.48e-08,2.02e-08,6,2,1.614941923,0.288871477,1215.350299
3679,OSIKUX_clean_h,5.84e-08,1.6e-08,6,2,1.813260698,0.317647469,1098.177049
3680,OSOTIB_clean,8.89e-08,7.59e-09,6,2,12.85805814,1.847059765,768.6888211
3681,OSOTUN_clean,2.71e-08,4.34e-09,6,2,6.05811196,1.253654622,1065.230251
3682,OSUQAW_clean,1.24e-08,3.22e-09,6,2,5.307540187,0.312737468,1735.745848
3683,OSUWEF_clean,1.12e-08,2.5e-09,6,2,4.678030302,0.224051322,1418.89066
3684,OTALUS_clean,1.36e-07,2.51e-08,6,2,2.082963895,0.296170688,655.2214322
3685,OTAWIR_clean,9.49e-08,1.55e-08,6,2,7.985174095,1.168639533,758.9762587
3686,OTECAT_clean,1.02e-07,2.3e-08,6,2,4.92132018,0.424244534,584.8020292
3687,OTIBUQ_clean,7.82e-08,1.8e-08,6,2,9.687906396,1.008545987,820.5084766
3688,OTIJAE_clean,7.67e-08,1.12e-09,6,2,20.52971589,2.213781122,1017.196618
3689,OTIPAK_clean,4.21e-08,1.13e-08,6,2,5.219471975,0.474956339,1205.364563
3690,OTIPEO_clean,2.51e-08,4.1e-09,6,2,6.032535743,0.351315584,1308.511007
3691,OTIPUE_clean,2.75e-08,7.16e-09,6,2,3.797680427,1.229430232,1423.675166
3692,OTIQAL_clean,3.3e-08,9.67e-09,6,2,5.827942759,0.227556557,1109.626239
3693,OTOLIU_clean,6.37e-08,1.49e-08,6,2,24.39961573,0.550207735,748.874419
3694,OTOVAW_clean,2.11e-08,3.89e-09,6,2,3.383456673,1.261605102,1611.737667
3695,OTOVIE_clean,2.15e-08,6.71e-09,6,2,4.281920359,0.4651855,1378.772519
3696,OTOZAA_clean,2.78e-08,5.23e-09,6,2,10.67832826,1.288176998,945.861848
3697,OTUDEO_clean,3.63e-08,6.43e-09,6,2,8.356870401,0.212691492,861.703589
3698,OTUDIS_clean,3.53e-08,5.49e-09,6,2,8.426056972,0.223150545,865.13506
3699,OTUXUX_clean,3.52e-08,2.63e-09,6,2,5.553225708,0.659785312,1243.740529
3700,OTUYEJ_clean,5.79e-08,1.01e-08,6,2,0.912611131,0.179339208,1667.307901
3701,OVADAR_clean,2.82e-08,9.66e-09,6,2,8.740919804,0.271556634,1210.893158
3702,OVEDAW_clean,1.29e-07,2.8e-08,6,2,3.285139834,0.542597108,650.0064555
3703,OVEHUT_clean,7.27e-08,6.85e-09,6,2,12.7797371,0.5146575,1175.477561
